,crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
5196,54,Streifen am Waldrand (ohne Produktion) ÖVF,Strip at the edge of the forest (without production) EFA,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5197,822,Streuobst ohne Wiesennutzung (keine AUKM),Orchard fruit without meadow use (no AUKM),orchards_fruits,3303010000,0,DE_SAA
5198,812,Streuobstfläche (OHNE Wiesennutzung),Orchard area (WITHOUT meadow use),orchards_fruits,3303010000,0,DE_SAA
5199,480,Streuobstfläche mit Grünlandnutzung,Orchards with grassland use/Orchards with Permanent grassland use,orchards_fruits,3303010000,8,DE_SAA
5200,480,Streuobstfläche mit Grünlandnutzung (keine AUKM),Orchard area with grassland use (no AUKM),orchards_fruits,3303010000,8,DE_SAA
5201,481,Streuobstfläche ohne Grünlandnutzung,Orchard area without grassland use,orchards_fruits,3303010000,0,DE_SAA
5202,803,Sudangras,Sudan grass,millet_sorghum,3301010900,0,DE_SAA
5203,848,Tafeltrauben,Table grapes,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_SAA
5204,622,Tomaten,tomatoes,tomato,3301280000,0,DE_SAA
5205,604,Topinambur,Topinambur,topinambur_jerusalem_artichoke,3301180000,0,DE_SAA
5206,155,Triticale,Triticale,triticale,3301010800,0,DE_SAA
5207,75,"Tümpel, Sölle, Dolinen und sonst. Feuchtgebiete (vgl.007 )","Pools, pits, sinkholes and other wetlands (see 007)",wetlands,3310400000,0,DE_SAA
5208,55,Ufervegetation ÖVF,Riparian vegetation EFA,wetland_buffers,3310700000,0,DE_SAA
5209,996,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL","Unpaved storage (straw, feed, manure) on arable land",not_known_and_other,3399000000,0,DE_SAA
5210,994,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL","Unpaved storage (straw, feed, manure) on permanent grassland",not_known_and_other,3399000000,0,DE_SAA
5211,846,Unterlagsrebfläche,Vineyard area,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_SAA
5212,776,"Veilchen (Horn-Veilchen, Garten-Stiefmütterchen, Wildes","Violets (horn violets, garden pansies, wild",violets_pansies,3301085100,0,DE_SAA
5213,770,Vergissmeinnicht (Wald-Vergissmeinnicht),forget-me-not (forest forget-me-not),flowers_ornamental_plants,3301080000,0,DE_SAA
5214,994,"vorübergehend unbefestigte Mieten-, Stroh-, Futter oder Dunglagerplätze auf DGL","Temporarily unpaved heap, straw, fodder or manure storage areas on permanent grassland",not_known_and_other,3399000000,0,DE_SAA
5215,996,"vorübergehende, unbefestigte Mieten-, Stroh-, Futter oder Dunglagerplätze auf AL","temporary, unpaved heap, straw, fodder or manure storage areas on arable land",not_known_and_other,3399000000,0,DE_SAA
5216,834,Walnüsse,Walnuts,walnuts,3303030600,0,DE_SAA
5217,443,Weiden (Grünlandneueinsaat im Rahmen von AUKM),Pastures (grassland reseeding within the framework of AUKM (Agri-environmental and climate measures)),pasture_meadow_grassland_grass,3302000000,0,DE_SAA
5218,453,Weiden und Almen,Pastures and alpine pastures,pasture_meadow_grassland_grass,3302000000,0,DE_SAA
5219,983,Weihnachtsbäume,Christmas trees,christmas_trees,3306100000,0,DE_SAA
5220,619,Weißer Senf,White mustard,mustard,3301210100,0,DE_SAA
5221,619,"Weißer Senf, Gelber Senf",White mustard,mustard,3301210100,0,DE_SAA
5222,291,Wicken (auch Saatwicken),Vetches (also seed vetches),vetches,3301090305,0,DE_SAA
5223,221,"Wicken (Pannonische, Zottelwicke, Saatwicke)","Vetches (Pannonian, shaggy vetch, seed vetch)",vetches,3301090305,0,DE_SAA
5224,451,Wiesen,grasslands,pasture_meadow_grassland_grass,3302000000,0,DE_SAA
5225,441,Wiesen (Grünlandneueinsaat im Rahmen von AUKM),Meadows (grassland reseeding under AUKM (Agri-environmental and climate measures)),pasture_meadow_grassland_grass,3302000000,0,DE_SAA
5226,910,Wildäsungsfläche,Game grazing area,pasture_meadow_grassland_grass,3302000000,0,DE_SAA
5227,118,Winter-Emmer/ -Einkorn,Winter emmer/einkorn,winter_emmer,3301011201,3,DE_SAA
5228,131,Wintergerste,Winter barley,winter_barley,3301010401,0,DE_SAA
5229,142,Winterhafer,Winter oats,winter_oats,3301010501,0,DE_SAA
5230,112,Winterhartweizen/Durum,Hard winter wheat/durum,winter_durum_hard_wheat,3301010201,0,DE_SAA
5231,125,Wintermenggetreide,Winter mixed grain,winter_meslin,3301011101,7,DE_SAA
5232,311,Winterraps,Winter rape,winter_rapeseed_rape,3301060401,0,DE_SAA
5233,121,Winterroggen,Winter rye,winter_rye,3301010301,0,DE_SAA
5234,315,"Winterrübsen (Rübsen, Rübsamen, Rübsaat)",Winter turnip (oil radish/Winter turnip rape (also rapeseed),winter_turnip_rape,3301210701,0,DE_SAA
5235,156,Wintertriticale,Winter triticale,winter_triticale,3301010801,0,DE_SAA
5236,115,Winterweichweizen,Winter soft wheat,winter_common_soft_wheat,3301010101,0,DE_SAA
5237,755,Wolfsmilch,Spurge,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_SAA
5238,755,Wolfsmilch (Weißrand-Wolfsmilch),Spurge (white-rimmed spurge),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_SAA
5239,740,Wucherblumen (Mutterkraut),speedwell (feverfew),flowers_ornamental_plants,3301080000,0,DE_SAA
5240,644,"Zichorien/Wegwarten (Chicoree, Radiccio, krausblättrige Endivie,","Chicory / chicory (chicory, radicchio, curly-leaved endive,",chicory_chicories,3301310200,0,DE_SAA
5241,720,Zierpflanzen,ornamental plants,flowers_ornamental_plants,3301080000,0,DE_SAA
5242,628,Zuckermelone (cucumis melo),Sugar melon (cucumis melo),melon,3301140300,0,DE_SAA
5243,603,Zuckerrüben,Sugar beet,sugar_beet,3301290700,0,DE_SAA
5244,999,"Ackerkultur einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Arable crops of a genus/species that are not included in the current list,other_arable_land_crops,3301990000,0,DE_SAA
5245,591,Ackerland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,Arable land removed from production iSd. Art. 4 Paragraph 1 Letter c) ii) Regulation 1307/2013,fallow_land_not_crop,3301110000,0,DE_SAA
5246,915,Ackerrandstreifen und Blühflächen,Field margins and flower strips,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5247,633,Allium/Lauch,Allium / leek (onion,alliums,3301220000,0,DE_SAA
5248,186,"Amarant, Fuchsschwanz",amaranth,amaranth,3301150100,0,DE_SAA
5249,610,beetweiser Anbau von Gemüse,vegetables,fresh_vegetables,3301070000,0,DE_SAA
5250,720,beetweiser Anbau Zierpflanzen,Ornamental plants (including flowers to pick yourself),flowers_ornamental_plants,3301080000,0,DE_SAA
5251,575,Blühfläche (AUKM-Maßnahme),Flowering area (AUKM (Agri-environmental and climate measures) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5252,575,Blühfläche (MSL-Maßnahme),flowering area (MSL measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5253,426,"Bockshornklee, Schabziger Klee","Fenugreek, Schabzig clover",fenugreek,3301020400,0,DE_SAA
5254,663,Borretsch,borage,borage,3301061209,0,DE_SAA
5255,614,Brauner Senf/Sareptasenf,Brown mustard/sarepta mustard,mustard,3301210100,0,DE_SAA
5256,592,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,Permanent grassland removed from production iSd. Art. 4 Paragraph 1 Letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_SAA
5257,593,Dauerkulturen aus der Erzeugung genommen,Permanent crops taken out of production,fallow_land_not_crop,3301110000,0,DE_SAA
5258,651,"Dill, Gurkenkraut",Dill/Anethum (dill,anethum_dill,3301061203,0,DE_SAA
5259,210,"Erbsen (Markerbse, Schalerbse, Zuckererbse, Futtererbse, Peluschke)","Peas (marrow peas, shell peas, sugar peas, field peas, peas)",peas,3301020600,0,DE_SAA
5260,708,Färberdisteln,Safflower,safflower,3301083900,0,DE_SAA
5261,9,Feldraine,Field margins,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5262,58,Feldrand / Pufferstreifen ÖVF AL,Field edge / buffer strip EFA arable land,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5263,57,Feldrand / Pufferstreifen ÖVF DGL,Field edge / buffer strip EFA permanent grassland,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5264,429,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Forage plant of a genus/species that is not included in the current list,other_plants_harvested_green,3301099900,0,DE_SAA
5265,723,Garten-/Sommerlevkoje,Garden/summer lecoy,flowers_ornamental_plants,3301080000,0,DE_SAA
5266,630,Gartenkürbis,Garden pumpkin,pumpkin_squash_gourd,3301140400,0,DE_SAA
5267,630,"Gartenkürbis (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürbis)","Garden pumpkin (pumpkin, Styrian, zucchini, spaghetti, ornamental)",pumpkin_squash_gourd,3301140400,0,DE_SAA
5268,618,Gartenrettiche,Garden radishes (white / red radishes,radish,3301290600,0,DE_SAA
5269,250,Gemenge Leguminose/Getreide (Leguminose überwiegt),Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_SAA
5270,613,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl, Romanesco, Brokkoli, Rosenkohl, Zierkohl)","Vegetable cabbage (head cabbage, savoy cabbage, red/white cabbage, pointed cabbage, kale, kohlrabi, marrow stem cabbage, cauliflower, Romanesco, broccoli, Brussels sprouts, ornamental cabbage)",brassica_oleracea_cabbage,3301210200,0,DE_SAA
5271,745,Gladiolen,Gladioli,gladiolus_gladioli,3301082100,0,DE_SAA
5272,434,Gras-Leguminosen Gemisch (Leguminosen überwiegt),Grass-legume mixture,legume_grass_mix,3301090500,1,DE_SAA
5273,602,Kartoffeln (Speise),Potatoes (food)/potatoes,potatoes,3301030000,0,DE_SAA
5274,645,Kichererbsen,Chickpeas,chickpeas,3301020200,0,DE_SAA
5275,432,"Kleemischung aus NC 421, 427, 431 (stickstoffbindend)",Clover mixture from NC 421/Clover mixture (or box horn clover),clover,3301090303,7,DE_SAA
5276,841,KUP lt. GAPDZV,Short rotation plantations/Short rotation coppice,short_rotation_coppice,3306090000,0,DE_SAA
5277,633,"Lauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Winterheckenzwiebel, Bärlauch)","Onion/leek (onion, shallot, leek, garlic, chives, bunching onion, wild garlic)",alliums,3301220000,0,DE_SAA
5278,341,"Lein, Flachs",Flax/Flax (flax linseed),flax_linseed,3301060700,0,DE_SAA
5279,222,Linsen,lentils,lentils,3301020500,0,DE_SAA
5280,230,Lupinen,Lupins,sweet_lupins,3301020700,0,DE_SAA
5281,423,"Luzerne, Hopfenklee/Gelbklee, Bastardluzerne/Sandluzerne",alfalfa,legumes_harvested_green,3301090300,0,DE_SAA
5282,171,Mais (ohne Silomais NC 411),Corn without silage maize,grain_maize_corn_popcorn,3301010600,0,DE_SAA
5283,918,Mehrjährige Blühstreifen und Blühflächen,Perennial flower strips or flower areas (only to be used for areas with AUM-BS 2),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5284,631,Melone  (Wassermelone),Melon (watermelon),watermelon,3301140500,0,DE_SAA
5285,672,"Minzen (Pfefferminze, Grüne Minze)",Mints (peppermint,mints_peppermint,3301061222,0,DE_SAA
5286,917,Mischkulturen,mixed crops,mixed_cropping,3301320000,1,DE_SAA
5287,183,Mohren-/Zuckerhirse (ohne Sudangras NC 803),Sorghum,millet_sorghum,3301010900,0,DE_SAA
5288,763,Nachtkerzen (Oenothera),evening primroses,primrose,3301083500,0,DE_SAA
5289,583,"Nicht landwirtschaftliche, aber nach Art. 32(2b (i)) der VO (EG) Nr. 1307/2013 beihilfefähige Fläche (Naturschutzflächen, die 2008 noch beihilfefähig waren)","Non-agricultural area, but eligible for aid in accordance with Article 32(2b (i)) of Regulation (EC) No. 1307/2013 (nature conservation areas that were still eligible for aid in 2008)",environmental_protection,3311000000,0,DE_SAA
5290,659,Petersilie,parsley/Petroselinum (parsley),parsley,3301061227,0,DE_SAA
5291,777,Phacelia (als Hauptkultur z.B. Saatgutvermehrung),Phacelia (as main culture e.g. seed propagation)/Phacelia,phacelia,3301061400,0,DE_SAA
5292,853,Riesenweizengras/Szarvasi-Gras/Hirschgras,Giant wheat grass / Szarvasi grass / deer grass/Giant wheat grass / Szarvasi grass,poaceae_grasses,3301090200,0,DE_SAA
5293,181,Rispenhirse,Millet/Millet (Panicum),millet_sorghum,3301010900,0,DE_SAA
5294,120,Roggen,rye,rye,3301010300,0,DE_SAA
5295,661,Rosmarin,rosemary,rosemary,3301061230,0,DE_SAA
5296,421,Rot-/Weiß-/Alexandriner-/Inkarnat-/Erd-/Schweden-/Persischer Klee,Red/white/Alexandrian/crimson/earth/Swedish/Persian clover,clover,3301090303,0,DE_SAA
5297,113,Sommerdurum  (Hartweizen),Summer durum wheat / durum,spring_durum_hard_wheat,3301010202,0,DE_SAA
5298,119,Sommer-Emmer/-Einkorn,Summer emmer / single grain/Summer emmer / Einkorn,spring_emmer,3301011202,3,DE_SAA
5299,122,"Sommerroggen, Sommer-Waldstaudenroggen",Summer rye,spring_rye,3301010302,0,DE_SAA
5300,431,Steinklee,Sweet clover,melilot,3301090304,0,DE_SAA
5301,822,Streuobst (ohne Wiesennutzung),Orchards as crop cultivation (without meadow use)/Orchards (without meadow use),orchards_fruits,3303010000,0,DE_SAA
5302,804,Virginiamalve,Sida (Virginia Mallow),sida_virginia_mallow,3304030000,0,DE_SAA
5303,996,"Vorübergehende, unbefestigte Mieten, Stroh-, Futter oder Dunglagerplätze auf AL","Temporary unpaved heaps, straw/fodder/manure storage on arable land",not_known_and_other,3399000000,0,DE_SAA
5304,994,"Vorübergehende, unbefestigte Mieten, Stroh-, Futter- oder Dunglagerplätze auf DGL","Temporary unpaved heaps, straw/fodder/manure storage on grassland",not_known_and_other,3399000000,0,DE_SAA
5305,676,Wegeriche (Spitzwegerich),Plantain (ribwort),other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299,0,DE_SAA
5306,221,"Wicken (Pannonische Wicke, Zottelwicke, Saatwicke)","Vetches (Pannonian, shaggy vetch, seed vetch)",vetches,3301090305,0,DE_SAA
5307,768,"Wiesenknopf (Kleiner Wiesenknopf, Pimpinelle)",salad burnet (pimpinella),burnet,3301080700,0,DE_SAA
5308,871,Wildpflanzenmischung zur Energieerzeugung,Wild plant mixture for energy production,environmental_protection,3311000000,0,DE_SAA
5309,114,Winter-Dinkel,Winter spelt,winter_spelt,3301011001,0,DE_SAA
5310,112,Winterdurum (Hartweizen),Winter hard wheat / durum,winter_durum_hard_wheat,3301010201,0,DE_SAA
5311,118,Winter-Emmer/-Einkorn,Winter emmer / single grain/Winter emmer / Einkorn,winter_emmer,3301011201,3,DE_SAA
5312,126,Wintermenggetreide ohne Weizen,Winter meslin without wheat,winter_meslin,3301011101,7,DE_SAA
5313,121,"Winterroggen, Winter-Waldstaudenroggen",Winter rye,winter_rye,3301010301,0,DE_SAA
5314,628,Zuckermelone,cantaloupe,melon,3301140300,0,DE_SAA
5315,992,"Abbau-, Öd-, Un-, Geringstland","Degraded, wasteland, uncultivated, marginal land",fallow_land_not_crop,3301110000,0,DE_SAA
5316,915,Ackerrandstreifen und Blühflächen (keine ÖVF  keine AUKM),Field margins and flowering areas (no EFA no AECM),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5317,918,Artenreiche Kulturlandschaft (AUKM),Species-rich cultivated landscape (AECM),fallow_land_not_crop,3301110000,0,DE_SAA
5318,564,"aufgeforstete Flächen (VO1257/1999, 1698/2005, 1305/2013)","Afforested areas (Reg. 1257/1999, 1698/2005, 1305/2013)",afforestation_reforestation,3306010000,0,DE_SAA
5319,6,Baumreihen,Rows of trees,tree_lines,3310300000,0,DE_SAA
5320,426,"Bockshornklee, Schabzigerklee","Fenugreek, blue fenugreek",fenugreek,3301020400,3,DE_SAA
5321,590,Brache mit  Einsaat von einjährigen Blühmischungen,Fallow with sowing of annual flowering mixtures,fallow_land_not_crop,3301110000,0,DE_SAA
5322,750,Dahlien,Dahlias,dahlia,3301081200,0,DE_SAA
5323,11,Einzelbäume als Naturdenkmal,Individual trees as natural monument,tree_lines,3310300000,0,DE_SAA
5324,12,Feldgehölze,Field shrubs,tree_lines,3310300000,0,DE_SAA
5325,15,Feldrain,Field margin,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAA
5326,14,"Fels- und Steinriegel, naturversteinte Flächen","Rock and stone ridges, naturally stony areas",stone_walls,3310600000,0,DE_SAA
5327,7,"Feuchtgebiete, Biotope","Wetlands, biotopes",wetlands,3310400000,0,DE_SAA
5328,613,Gemüsekohl,Vegetable cabbage,brassica_oleracea_cabbage,3301210200,0,DE_SAA
5329,2,Hecken oder Knicks,Hedges or hedgerows,hedges,3310200000,0,DE_SAA
5330,8,"Hecken,...........","Hedges,...........",hedges,3310200000,0,DE_SAA
5331,594,Honigpflanzen genutzte brachliegende Flächen (pollen- und nektarreiche Arten) -einjährig,Fallow land used with honey plants (pollen- and nectar-rich species) - annual,fallow_land_not_crop,3301110000,0,DE_SAA
5332,595,Honigpflanzen genutzte brachliegende Flächen (pollen- und nektarreiche Arten) -mehrjährig,Fallow land used with honey plants (pollen- and nectar-rich species) - perennial,fallow_land_not_crop,3301110000,0,DE_SAA
5333,999,"Kultur einer Gattung/Art, nicht in Liste",Crop of a genus/species not in list,other_arable_land_crops,3301990000,0,DE_SAA
5334,757,Montbretien,Montbretia,flowers_ornamental_plants,3301080000,0,DE_SAA
5335,583,"N. LNF, n. Art. 32(2b(i)) der VO(EG) Nr.1307/2013 beihilfef. Fl.","N. LNF, under Art. 32(2b(i)) of Reg (EC) No.1307/2013 eligible area",environmental_protection,3311000000,0,DE_SAA
5336,585,"Nicht landwirtschaftliche, aber nach (11 (1) Nr.3 Bst. a) bb) der GAPDZV förderfähige Fläche (Infolge Anwendung der Wasserrahmenrichtlinie)",Non-agricultural but eligible area under 11 (1) no. 3 letter a) bb) of the GAPDZV (as a result of application of the Water Framework Directive),environmental_protection,3311000000,0,DE_SAA
5337,583,"Nicht landwirtschaftliche, aber nach §11 (1) Nr.3 Bst. d der GAPDZV förderfähige Fläche (Stilllegungsverpflichtung nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013 oder VO 2021/2115)",Non-agricultural but eligible area under §11 (1) no. 3 letter d of the GAPDZV (set-aside obligation under Reg. 1257/1999 or Reg. (EC) No. 1698/2005 or Reg. 1305/2013 or Reg. 2021/2115),environmental_protection,3311000000,0,DE_SAA
5338,625,Schwarze Tollkirsche,Deadly nightshade,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_SAA
5339,10,Trocken- u. Natursteinmauern sowie Lesesteinwälle,Dry and natural stone walls as well as stone heaps,stone_walls,3310600000,0,DE_SAA
5340,13,"Tümpel, Sölle, Dolinen und sonst. Feuchtgebiete","Ponds, kettle holes, sinkholes and other wetlands",wetlands,3310400000,0,DE_SAA
5341,451,,,not_known_and_other,3399000000,0,DE_SAA
5342,453,,,not_known_and_other,3399000000,0,DE_SAA
5343,452,,,not_known_and_other,3399000000,0,DE_SAA
5344,422,,,not_known_and_other,3399000000,0,DE_SAA
5345,941,,,not_known_and_other,3399000000,0,DE_SAA
5346,121,,,not_known_and_other,3399000000,0,DE_SAA
5347,311,,,not_known_and_other,3399000000,0,DE_SAA
5348,411,,,not_known_and_other,3399000000,0,DE_SAA
5349,575,,,not_known_and_other,3399000000,0,DE_SAA
5350,115,,,not_known_and_other,3399000000,0,DE_SAA
5351,156,,,not_known_and_other,3399000000,0,DE_SAA
5352,424,,,not_known_and_other,3399000000,0,DE_SAA
5353,143,,,not_known_and_other,3399000000,0,DE_SAA
5354,592,,,not_known_and_other,3399000000,0,DE_SAA
5355,157,,,not_known_and_other,3399000000,0,DE_SAA
5356,132,,,not_known_and_other,3399000000,0,DE_SAA
5357,910,,,not_known_and_other,3399000000,0,DE_SAA
5358,131,,,not_known_and_other,3399000000,0,DE_SAA
5359,116,,,not_known_and_other,3399000000,0,DE_SAA
5360,112,,,not_known_and_other,3399000000,0,DE_SAA
5361,602,,,not_known_and_other,3399000000,0,DE_SAA
5362,454,,,not_known_and_other,3399000000,0,DE_SAA
5363,423,,,not_known_and_other,3399000000,0,DE_SAA
5364,590,,,not_known_and_other,3399000000,0,DE_SAA
5365,444,,,not_known_and_other,3399000000,0,DE_SAA
5366,591,,,not_known_and_other,3399000000,0,DE_SAA
5367,114,,,not_known_and_other,3399000000,0,DE_SAA
5368,915,,,not_known_and_other,3399000000,0,DE_SAA
5369,142,,,not_known_and_other,3399000000,0,DE_SAA
5370,619,,,not_known_and_other,3399000000,0,DE_SAA
5371,240,,,not_known_and_other,3399000000,0,DE_SAA
5372,421,,,not_known_and_other,3399000000,0,DE_SAA
5373,480,,,not_known_and_other,3399000000,0,DE_SAA
5374,315,,,not_known_and_other,3399000000,0,DE_SAA
5375,320,,,not_known_and_other,3399000000,0,DE_SAA
5376,171,,,not_known_and_other,3399000000,0,DE_SAA
5377,144,,,not_known_and_other,3399000000,0,DE_SAA
5378,145,,,not_known_and_other,3399000000,0,DE_SAA
5379,125,,,not_known_and_other,3399000000,0,DE_SAA
5380,610,,,not_known_and_other,3399000000,0,DE_SAA
5381,633,,,not_known_and_other,3399000000,0,DE_SAA
5382,413,,,not_known_and_other,3399000000,0,DE_SAA
5383,684,,,not_known_and_other,3399000000,0,DE_SAA
5384,330,,,not_known_and_other,3399000000,0,DE_SAA
5385,630,,,not_known_and_other,3399000000,0,DE_SAA
5386,842,,,not_known_and_other,3399000000,0,DE_SAA
5387,433,,,not_known_and_other,3399000000,0,DE_SAA
5388,637,,,not_known_and_other,3399000000,0,DE_SAA
5389,853,,,not_known_and_other,3399000000,0,DE_SAA
5390,629,,,not_known_and_other,3399000000,0,DE_SAA
5391,860,,,not_known_and_other,3399000000,0,DE_SAA
5392,210,,,not_known_and_other,3399000000,0,DE_SAA
5393,983,,,not_known_and_other,3399000000,0,DE_SAA
5394,55,,,not_known_and_other,3399000000,0,DE_SAA
5395,825,,,not_known_and_other,3399000000,0,DE_SAA
5396,182,,,not_known_and_other,3399000000,0,DE_SAA
5397,656,,,not_known_and_other,3399000000,0,DE_SAA
5398,701,,,not_known_and_other,3399000000,0,DE_SAA
5399,341,,,not_known_and_other,3399000000,0,DE_SAA
5400,682,,,not_known_and_other,3399000000,0,DE_SAA
5401,920,,,not_known_and_other,3399000000,0,DE_SAA
5402,594,,,not_known_and_other,3399000000,0,DE_SAA
5403,996,,,not_known_and_other,3399000000,0,DE_SAA
5404,250,,,not_known_and_other,3399000000,0,DE_SAA
5405,425,,,not_known_and_other,3399000000,0,DE_SAA
5406,851,,,not_known_and_other,3399000000,0,DE_SAA
5407,613,,,not_known_and_other,3399000000,0,DE_SAA
5408,802,,,not_known_and_other,3399000000,0,DE_SAA
5409,442,,,not_known_and_other,3399000000,0,DE_SAA
5410,994,,,not_known_and_other,3399000000,0,DE_SAA
5411,706,,,not_known_and_other,3399000000,0,DE_SAA
5412,822,,,not_known_and_other,3399000000,0,DE_SAA
5413,995,,,not_known_and_other,3399000000,0,DE_SAA
5414,745,,,not_known_and_other,3399000000,0,DE_SAA
5415,707,,,not_known_and_other,3399000000,0,DE_SAA
5416,441,,,not_known_and_other,3399000000,0,DE_SAA
5417,595,,,not_known_and_other,3399000000,0,DE_SAA
5418,58,,,not_known_and_other,3399000000,0,DE_SAA
5419,852,,,not_known_and_other,3399000000,0,DE_SAA
5420,614,,,not_known_and_other,3399000000,0,DE_SAA
5421,804,,,not_known_and_other,3399000000,0,DE_SAA
5422,740,,,not_known_and_other,3399000000,0,DE_SAA
5423,220,,,not_known_and_other,3399000000,0,DE_SAA
5424,230,,,not_known_and_other,3399000000,0,DE_SAA
5425,183,,,not_known_and_other,3399000000,0,DE_SAA
5426,826,,,not_known_and_other,3399000000,0,DE_SAA
5427,620,,,not_known_and_other,3399000000,0,DE_SAA
5428,928,,,not_known_and_other,3399000000,0,DE_SAA
5429,604,,,not_known_and_other,3399000000,0,DE_SAA
5430,122,,,not_known_and_other,3399000000,0,DE_SAA
5431,393,,,not_known_and_other,3399000000,0,DE_SAA
5432,829,,,not_known_and_other,3399000000,0,DE_SAA
5433,583,,,not_known_and_other,3399000000,0,DE_SAA
5434,911,,,not_known_and_other,3399000000,0,DE_SAA
5435,848,,,not_known_and_other,3399000000,0,DE_SAA
5436,113,,,not_known_and_other,3399000000,0,DE_SAA
5437,999,,,not_known_and_other,3399000000,0,DE_SAA
5438,618,,,not_known_and_other,3399000000,0,DE_SAA
5439,659,,,not_known_and_other,3399000000,0,DE_SAA
5440,650,,,not_known_and_other,3399000000,0,DE_SAA
5441,777,,,not_known_and_other,3399000000,0,DE_SAA
5442,54,,,not_known_and_other,3399000000,0,DE_SAA
5443,720,,,not_known_and_other,3399000000,0,DE_SAA
5444,838,,,not_known_and_other,3399000000,0,DE_SAA
5445,631,,,not_known_and_other,3399000000,0,DE_SAA
5446,834,,,not_known_and_other,3399000000,0,DE_SAA
5447,634,,,not_known_and_other,3399000000,0,DE_SAA
5448,622,,,not_known_and_other,3399000000,0,DE_SAA
5449,312,,,not_known_and_other,3399000000,0,DE_SAA
5450,762,,,not_known_and_other,3399000000,0,DE_SAA
5451,186,,,not_known_and_other,3399000000,0,DE_SAA
5452,841,,,not_known_and_other,3399000000,0,DE_SAA
5453,827,,,not_known_and_other,3399000000,0,DE_SAA
5454,443,,,not_known_and_other,3399000000,0,DE_SAA
5455,982,,,not_known_and_other,3399000000,0,DE_SAA
5456,992,,,not_known_and_other,3399000000,0,DE_SAA
5457,51,,,not_known_and_other,3399000000,0,DE_SAA
5458,639,,,not_known_and_other,3399000000,0,DE_SAA
5459,432,,,not_known_and_other,3399000000,0,DE_SAA
5460,837,,,not_known_and_other,3399000000,0,DE_SAA
5461,755,,,not_known_and_other,3399000000,0,DE_SAA
5462,912,,,not_known_and_other,3399000000,0,DE_SAA
5463,57,,,not_known_and_other,3399000000,0,DE_SAA
5464,429,,,not_known_and_other,3399000000,0,DE_SAA
