crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
,MILHO;OUTRAS HORTÍCOLAS;BATATA,CORN; OTHER VEGETABLES; POTATO,mixed_cropping,3301320000,11,PT_SUBREGIONS
,MILHO;OUTRAS HORTÍCOLAS;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,CORN; OTHER VEGETABLES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,MILHO;POUSIO,MAIZE; FALLOW,mixed_cropping,3301320000,11,PT_SUBREGIONS
,MILHO;PRADOS TEMPORÁRIOS,CORN; TEMPORARY MEADOWS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,MILHO;TREMOÇO,MAIZE; MILLET,mixed_cropping,3301320000,11,PT_SUBREGIONS
,MIRTILO,BLUEBERRY,blueberry,3303020400,0,PT_SUBREGIONS
,MISTO CULTURAS PERMANENTES,MIXED PERMANENT CULTURES,permanent_crops_perennial,3303000000,0,PT_SUBREGIONS
,Misto de culturas permanentes,mixed permanent crops,permanent_crops_perennial,3303000000,0,PT_SUBREGIONS
,MISTO_CULTURAS_PERMANENTES,mixed permanent crops,permanent_crops_perennial,3303000000,0,PT_SUBREGIONS
,MORANGO,STRAWBERRY,strawberries,3301130000,0,PT_SUBREGIONS
,MOSTARDA,MUSTARD,mustard,3301210100,0,PT_SUBREGIONS
,NABICA,turnip greens,turnips,3301290800,0,PT_SUBREGIONS
,NABIÇA,Turnip greens,turnips,3301290800,0,PT_SUBREGIONS
,NABIÇA;NABO,TURNIP; TURNIP,turnips,3301290800,3,PT_SUBREGIONS
,NABO,TURNIP,turnips,3301290800,0,PT_SUBREGIONS
,NESPERA,loquat,medlar_loquat,3303010800,0,PT_SUBREGIONS
,NÊSPERA,loquat,medlar_loquat,3303010800,0,PT_SUBREGIONS
,NOZ,NUT,nuts,3303030000,0,PT_SUBREGIONS
,Ocupação por classificar,Occupation to be classified,not_known_and_other,3399000000,0,PT_SUBREGIONS
,OLIVAL,OLIVE VALLEY,olive_plantations,3303050000,0,PT_SUBREGIONS
,Olival,olive plantation,olive_plantations,3303050000,0,PT_SUBREGIONS
,OUTRAS CULTURAS PERMANENTES,OTHER PERMANENT CROPS,other_permanent_crops_plantations,3303990000,0,PT_SUBREGIONS
,Outras culturas permanentes,other permanent crops,other_permanent_crops_plantations,3303990000,0,PT_SUBREGIONS
,OUTRAS CULTURAS TEMPORÁRIAS,OTHER TEMPORARY CROPS,other_arable_land_crops,3301990000,0,PT_SUBREGIONS
,OUTRAS FRUTOS FRESCOS,OTHER FRESH FRUIT,orchards_fruits,3303010000,0,PT_SUBREGIONS
,OUTRAS HORTICOLAS,other vegetables,fresh_vegetables,3301070000,0,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS,OTHER VEGETABLES,fresh_vegetables,3301070000,0,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS;AVEIA,OTHER VEGETABLES; OATS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS;BATATA,OTHER VEGETABLES; POTATOES,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS;BATATA;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,OTHER VEGETABLES; POTATOES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS;CEBOLA,OTHER VEGETABLES; ONION,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,OTHER VEGETABLES; ANNUAL CONSOCIATIONS AND OTHER CULT. FORAGE ANNUALS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS;FAVA,OTHER VEGETABLES; BEAN,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS HORTÍCOLAS;TREMOÇO,OTHER VEGETABLES; LUPINS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS LEGUMINOSAS SECAS,other dry pulses,legumes_dried_pulses_protein_crops,3301020000,0,PT_SUBREGIONS
,OUTRAS OLEAGINOSAS,OTHER OILSEEDS,oilseed_crops,3301060800,0,PT_SUBREGIONS
,Outras Superfícies,other surfaces,not_known_and_other,3399000000,0,PT_SUBREGIONS
,Outras Superfícies Agrícolas,other agricultural surfaces,not_known_and_other,3399000000,0,PT_SUBREGIONS
,Outras superfícies agrícolas,other agricultural surfaces,not_known_and_other,3399000000,0,PT_SUBREGIONS
,OUTRAS SUPERFICIES FLORESTAIS,other forest areas,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,OUTRAS SUPERFÍCIES FLORESTAIS,OTHER FOREST SURFACES,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,OUTRAS SUPERFÍCIES FLORESTAIS;POVOAMENTO DE SOBREIROS,OTHER FOREST SURFACES; CORK GROVE,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS_CULTURAS_PERMANENTES,other permanent crops,other_permanent_crops_plantations,3303990000,0,PT_SUBREGIONS
,OUTRAS_FRUTOS_FRESCOS,other fresh fruits,orchards_fruits,3303010000,0,PT_SUBREGIONS
,OUTRAS_HORTICOLAS,other vegetables,fresh_vegetables,3301070000,0,PT_SUBREGIONS
,OUTRAS_LEGUMINOSAS_SECAS,other dry pulses,legumes_dried_pulses_protein_crops,3301020000,0,PT_SUBREGIONS
,"OUTRAS_LEGUMINOSAS_SECAS,ABOBORAS_E_ABOBORINHAS,CEBOLA","other dry pulses, pumpkins and zucchinis, onion",mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTRAS_OLEAGINOSAS,other oilseed crops,oilseed_crops,3301060800,0,PT_SUBREGIONS
,OUTRAS_SUPERFICIES_FLORESTAIS,other forest areas,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,OUTROS CEREAIS,OTHER CEREALS,other_cereals,3301019900,0,PT_SUBREGIONS
,OUTROS CEREAIS;COUVE;OUTRAS HORTÍCOLAS;CEBOLA,OTHER CEREALS; CABBAGE; OTHER VEGETABLES; ONION,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTROS CEREAIS;FEIJÃO,OTHER CEREALS; BEANS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTROS CEREAIS;MILHO,OTHER CEREALS; CORN,other_cereals,3301019900,3,PT_SUBREGIONS
,OUTROS CEREAIS;OUTRAS HORTÍCOLAS,OTHER CEREALS; OTHER VEGETABLES,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTROS CEREAIS;OUTRAS HORTÍCOLAS;BATATA,OTHER CEREALS; OTHER VEGETABLES; POTATOES,mixed_cropping,3301320000,11,PT_SUBREGIONS
,OUTROS CITRINOS,OTHER CITRUS FRUIT,citrus_plantations,3303040000,0,PT_SUBREGIONS
,OUTROS FRUTOS SECOS,other nuts,orchards_fruits,3303010000,0,PT_SUBREGIONS
,OUTROS FRUTOS SUB-TROPICAIS,OTHER SUB-TROPICAL FRUITS,orchards_fruits,3303010000,0,PT_SUBREGIONS
,OUTROS PEQUENOS FRUTOS,OTHER SMALL FRUITS,orchards_fruits,3303010000,0,PT_SUBREGIONS
,OUTROS_CEREAIS,other cereals,other_cereals,3301019900,0,PT_SUBREGIONS
,OUTROS_CITRINOS,other citrus,citrus_plantations,3303040000,0,PT_SUBREGIONS
,OUTROS_FRUTOS_SECOS,other nuts,orchards_fruits,3303010000,0,PT_SUBREGIONS
,OUTROS_FRUTOS_SUB-TROPICAIS,other subtropical fruits,orchards_fruits,3303010000,0,PT_SUBREGIONS
,OUTROS_PEQUENOS_FRUTOS,OTHER SMALL FRUITS,orchards_fruits,3303010000,0,PT_SUBREGIONS
,PANASCO,panasco (forage grass),poaceae_grasses,3301090200,0,PT_SUBREGIONS
,PAPAIA,papaya,orchards_fruits,3303010000,0,PT_SUBREGIONS
,Pastagem Permanente,permanent pasture,pasture_meadow_grassland_grass,3302000000,0,PT_SUBREGIONS
,Pastagem Permanente Arbustiva,shrubby permanent pasture,pastures_meadows_with_trees,3302010000,0,PT_SUBREGIONS
,Pastagem Permanente Prática Local,permanent pasture (local practice),pasture_meadow_grassland_grass,3302000000,0,PT_SUBREGIONS
,PASTAGENS ARBUSTIVAS,PASTURE WITH BUSHES,pastures_meadows_with_trees,3302010000,0,PT_SUBREGIONS
,PASTAGENS PERMANENTES,PERMANENT PASTURES,pasture_meadow_grassland_grass,3302000000,0,PT_SUBREGIONS
,PASTAGENS_ARBUSTIVAS,shrubby pastures,pasture_meadow_grassland_grass,3302000000,0,PT_SUBREGIONS
,PASTAGENS_PERMANENTES,permanent pastures,pasture_meadow_grassland_grass,3302000000,0,PT_SUBREGIONS
,PEPINO,cucumber,cucumber_pickle,3301140100,0,PT_SUBREGIONS
,"PEPINO,ALFACE,ALFACE,CEBOLA,COURGETTE,COURGETTE","cucumber, lettuce, lettuce, onion, zucchini, zucchini",mixed_cropping,3301320000,11,PT_SUBREGIONS
,PERA,PEAR,pears,3303011200,0,PT_SUBREGIONS
,PESSEGO,peach,peach,3303011100,0,PT_SUBREGIONS
,PÊSSEGO,PEACH,peach,3303011100,0,PT_SUBREGIONS
,PIMENTO,PEPPER,piper_pepper,3301061228,0,PT_SUBREGIONS
,PINH?O,pine nut,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,PINHAO,pine nut,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,PINHÃO,PINE NUTS,nuts,3303030000,0,PT_SUBREGIONS
,PISTACIOS,PISTACES,pistachio,3303030400,0,PT_SUBREGIONS
,"PLANTAS AROM., MEDICINAIS E CONDIMENTARES",AROM. MEDICINAL AND CONDIMENTAL PLANTS,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,PT_SUBREGIONS
,PLANTAS_AROM_MEDICINAIS_E_CONDIMENTARES,"aromatic, medicinal and culinary plants",aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,PT_SUBREGIONS
,POUSIO,FALLOWING/ INTERCROPPING (INTERRUPTED CULTIVATEN TO MAKE SOIL MORE FERTILE),fallow_land_not_crop,3301110000,0,PT_SUBREGIONS
,POUSIO;OUTRAS HORTÍCOLAS,FALLOW; OTHER VEGETABLES,mixed_cropping,3301320000,11,PT_SUBREGIONS
,POVOAMENTO AZINHEIRAS,EVERGREEN OAK PLANTATION,oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO CARVALHO NEGRAL,BLACK OAK NEGRAL PLANTATION,oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO CASTANHEIRO,CHESTNUT PLANTATIONS,sweet_chestnuts,3303030500,0,PT_SUBREGIONS
,POVOAMENTO CASTANHEIRO;POVOAMENTO OUTRAS FOLHOSAS,CHESTNUT PLANTATION; OTHER HARDWOOD PLANTATION,tree_wood_forest,3306000000,3,PT_SUBREGIONS
,POVOAMENTO DE EUCALIPTO,EUCALYPTUS PLANTATION,eucalyptus,3306050000,0,PT_SUBREGIONS
,POVOAMENTO DE PINHEIRO MANSO,PINE TREES PLANTATION,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO DE PINHEIRO MANSO;OUTRAS SUPERFÍCIES FLORESTAIS,SETTLEMENT OF PINE TREES; OTHER FOREST SURFACES,tree_wood_forest,3306000000,3,PT_SUBREGIONS
,POVOAMENTO DE SOBREIROS,CORK OAK PLANTATION,oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO F MISTO,MIXED Forest,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO MISTO QUERCUS(SOB.AZENH.CARVAL/NEGRAL),oak MIXED SETTLEMENT (UNDER AZENH.CARVAL/NEGRAL),oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO OUTRAS FOLHOSAS,PLANTATION OF OTHER HARDWOODS,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO OUTRAS FOLHOSAS;POVOAMENTO DE SOBREIROS,PLANTATION OF OTHER HARDWOODS; PLANTATION OF CORK OAK,tree_wood_forest,3306000000,3,PT_SUBREGIONS
,POVOAMENTO OUTRAS FOLHOSAS;POVOAMENTO F MISTO,SETTLEMENT OTHER HARDWOOD; F MIXED SETTLEMENT,tree_wood_forest,3306000000,3,PT_SUBREGIONS
,POVOAMENTO OUTRAS FOLHOSAS;POVOAMENTO OUTRAS RESINOSAS,SETTLEMENT OF OTHER HARDWOODS; SETTLEMENT OF OTHER RESIN,tree_wood_forest,3306000000,3,PT_SUBREGIONS
,POVOAMENTO OUTRAS FOLHOSAS;POVOAMENTO OUTRAS RESINOSAS;POVOAMENTO F MISTO,PLANTATION OF OTHER HARDWOODS; PLANTATION OF OTHER RESIN; OTHER F MIXED PLANTATION,tree_wood_forest,3306000000,3,PT_SUBREGIONS
,POVOAMENTO OUTRAS RESINOSAS,OTHER CONIFEROUS FORESTS,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO_AZINHEIRAS,holm oak stand,oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO_CARVALHO_NEGRAL,Pyrenean oak stand,oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO_CASTANHEIRO,chestnut stand,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO_DE_EUCALIPTO,eucalyptus stand,eucalyptus,3306050000,0,PT_SUBREGIONS
,POVOAMENTO_DE_PINHEIRO_MANSO,stone pine stand,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO_DE_SOBREIROS,cork oak stand,oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO_F_MISTO,mixed forest stand,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO_MISTO_QUERCUS_SOBAZENHCARVAL_NEGRAL,"mixed Quercus stand (cork, holm, Pyrenean oaks)",oak,3306060000,0,PT_SUBREGIONS
,POVOAMENTO_OUTRAS_FOLHOSAS,other broadleaves stand,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,POVOAMENTO_OUTRAS_RESINOSAS,other conifers stand,tree_wood_forest,3306000000,0,PT_SUBREGIONS
,PPE-MX: Pastagem Permanente em Sob Coberto Misto,permanent pasture under mixed overstory,pastures_meadows_with_trees,3302010000,0,PT_SUBREGIONS
,PPE-OL: Pastagem Permanente em sob coberto de olival,permanent pasture under olive overstory,pastures_meadows_with_trees,3302010000,0,PT_SUBREGIONS
,PPE-PM: Pastagem Permanente em Sob Coberto de Pinheiro Manso ou Castanheiro,permanent pasture under stone pine or chestnut,pastures_meadows_with_trees,3302010000,0,PT_SUBREGIONS
,PPE-QU: Pastagem Permanente em Sob Coberto de Quercíneas,permanent pasture under oaks,pastures_meadows_with_trees,3302010000,0,PT_SUBREGIONS
,PRADOS TEMPORARIOS,temporary grass,temporary_grass,3301090100,0,PT_SUBREGIONS
,PRADOS TEMPORÁRIOS,TEMPORARY MEADOWS,temporary_grass,3301090100,0,PT_SUBREGIONS
,PRADOS TEMPORÁRIOS;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,temporary grass; annual forage associations,mixed_cropping,3301320000,11,PT_SUBREGIONS
,PRADOS TEMPORÁRIOS;OUTRAS HORTÍCOLAS,Temporary meadows; other vegetables,mixed_cropping,3301320000,11,PT_SUBREGIONS
,PRADOS_TEMPORARIOS,temporary grass,temporary_grass,3301090100,0,PT_SUBREGIONS
,RABANETE,radish,radish,3301290600,0,PT_SUBREGIONS
,RABANO,radish,radish,3301290600,0,PT_SUBREGIONS
,RÁBANO,radish,radish,3301290600,0,PT_SUBREGIONS
,ROM?,pomegranate,pomegranate,3303011400,0,PT_SUBREGIONS
,ROMA,pomegranate,pomegranate,3303011400,0,PT_SUBREGIONS
,ROMÃ,POMEGRANATE,pomegranate,3303011400,0,PT_SUBREGIONS
,RÚCULA,rocket/arugula,rocket_arugula,3301310600,0,PT_SUBREGIONS
,RUTABAGA,rutabaga/swede,swede_rutabaga,3301210500,0,PT_SUBREGIONS
,SABUGUEIRO (BAGA),elderberry,elder_elderberry,3303080400,0,PT_SUBREGIONS
,SABUGUEIRO_BAGA,elderberry,elder_elderberry,3303080400,0,PT_SUBREGIONS
,SERRADELA,COMMON BIRDSFOOT,serradella,3301084200,0,PT_SUBREGIONS
,SOBREIRO PARA PRODUC?O DE CORTICA,cork oak for cork production,oak,3306060000,0,PT_SUBREGIONS
,SOBREIRO PARA PRODUÇÃO DE CORTIÇA,CORK OAK FOR CORK PRODUCTION,oak,3306060000,0,PT_SUBREGIONS
,SOBREIRO_PARA_PRODUCAO_DE_CORTICA,cork oak for cork production,oak,3306060000,0,PT_SUBREGIONS
,Sobreiros destinados à produção de cortiça,cork oak for cork production,oak,3306060000,0,PT_SUBREGIONS
,SOJA,soy,soy_soybeans,3301160000,0,PT_SUBREGIONS
,SORGO,SORGHUM,millet_sorghum,3301010900,0,PT_SUBREGIONS
,SUPERFICIE ARBUSTIVA N?O PASTOREAVEL,non-grazeable shrub area,shrubberries_shrubs,3303080000,0,PT_SUBREGIONS
,SUPERFÍCIE ARBUSTIVA NÃO PASTOREÁVEL,NON-PASTEABLE BUSHING SURFACE,shrubberries_shrubs,3303080000,0,PT_SUBREGIONS
,Superfície com árvores de espécie a identificar,area with trees (species to identify),tree_wood_forest,3306000000,0,PT_SUBREGIONS
,Superfície com Vegetação Arbustiva,area with shrub vegetation,wire_bush,3303080700,0,PT_SUBREGIONS
,SUPERFICIE_ARBUSTIVA_NAO_PASTOREAVEL,non-grazeable shrub area,wire_bush,3303080700,0,PT_SUBREGIONS
,TABACO,tobacco,tobacco,3301060100,0,PT_SUBREGIONS
,Talhadia de Curta Rotação,short rotation coppice,short_rotation_coppice,3306090000,0,PT_SUBREGIONS
,TALUDE DA VINHA,vineyard embankment,vineyards_wine_vine_rebland_grapes,3303060000,0,PT_SUBREGIONS
,Talude ou muro de suporte da vinha,vineyard embankment or retaining wall,stone_walls,3310600000,0,PT_SUBREGIONS
,TANGERA,tangerine,citrus_plantations,3303040000,0,PT_SUBREGIONS
,TANGERINA,tangerine,citrus_plantations,3303040000,0,PT_SUBREGIONS
,TOMATE,TOMATO,tomato,3301280000,0,PT_SUBREGIONS
,TREMOCILHA,Lupinus luteus,sweet_lupins,3301020700,0,PT_SUBREGIONS
,TREMOCO,LUPINE bean,sweet_lupins,3301020700,0,PT_SUBREGIONS
,TREMOÇO,LUPINE bean,sweet_lupins,3301020700,0,PT_SUBREGIONS
,TREVO,CLOVER,clover,3301090303,0,PT_SUBREGIONS
,TRIGO,WHEAT,common_soft_wheat,3301010100,0,PT_SUBREGIONS
,TRIGO SPELTA,spelt wheat,spelt,3301011000,0,PT_SUBREGIONS
,TRIGO;CONSOCIAÇÕES ANUAIS E OUTRAS CULT. FORRAG. ANUAIS,WHEAT; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,mixed_cropping,3301320000,11,PT_SUBREGIONS
,TRIGO;COUVE,WHEAT; VEGETABLES,mixed_cropping,3301320000,11,PT_SUBREGIONS
,TRIGO;MELÃO,WHEAT; MELON,mixed_cropping,3301320000,11,PT_SUBREGIONS
,TRIGO;MILHO,WHEAT; CORN,mixed_cropping,3301320000,11,PT_SUBREGIONS
,TRIGO;MILHO;OUTRAS HORTÍCOLAS,WHEAT; CORN; OTHER VEGETABLES,mixed_cropping,3301320000,11,PT_SUBREGIONS
,TRIGO;OUTRAS HORTÍCOLAS,WHEAT; OTHER VEGETABLES,mixed_cropping,3301320000,11,PT_SUBREGIONS
,TRIGO;TREMOÇO,WHEAT; LUPIN,mixed_cropping,3301320000,11,PT_SUBREGIONS
,TRITICALE,TRITICALE,triticale,3301010800,0,PT_SUBREGIONS
,Vias,roads,not_known_and_other,3399000000,0,PT_SUBREGIONS
,VINHA,VINEYARD,vineyards_wine_vine_rebland_grapes,3303060000,0,PT_SUBREGIONS
,Vinha,vineyard,vineyards_wine_vine_rebland_grapes,3303060000,0,PT_SUBREGIONS
,VIVEIROS,NURSERY,nurseries_nursery,3303070000,0,PT_SUBREGIONS
,Zonas de Protecção / Conservação,protection/conservation zones,environmental_protection,3311000000,0,PT_SUBREGIONS
,Zonas Húmidas,wetlands,wetlands,3310400000,0,PT_SUBREGIONS
