crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
,"põldhernes, v.a ""Mehis"" tugikultuuriga (vähemalt 70% põldhernest)","field pea, except for ""Mehis"" support crop (at least 70% field pea)",peas,3301020600,1,EE
,muu põldhernes (100% põldhernest),other field pea (100% field pea),peas,3301020600,4,EE
,muu põldhernes tugikultuuriga (vähemalt 70% põldhernest),field pea with support crop (at least 70% field pea),peas,3301020600,4,EE
,"põldhernes ""Kirke"" tugikultuuriga (kuni 70% põldhernest ""Kirke"")",field pea “Kirke” with support crop (up to 70% field pea “Kirke”),peas,3301020600,4,EE
,"põldhernes ""Kirke"" tugikultuuriga (vähemalt 70% põldhernest ""Kirke"")",field pea “Kirke” with support crop (at least 70% field pea “Kirke”),peas,3301020600,4,EE
,keerispea,phascelia,phacelia,3301061400,0,EE
,keerispea allakülvita,phacelia without undersowing ,phacelia,3301061400,1,EE
,keerispea liblikõieliste allakülviga,Phacelia with underswoing of legumes,phacelia_with_legumes,3301091501,1,EE
,keerispea allakülviga v.a liblikõieliste allakülviga,"with undersowing of Phacelia, excluding undersowing of legumes",phacelia_with_undersowing,3301091500,1,EE
,segatis,was harvested mixed,plants_harvested_green,3301090000,1,EE
,haraline ploomipuu (alõtša),plum tree (Alycha),plums,3303011300,0,EE
,kreegipuu,Damson,plums,3303011300,0,EE
,"kreegipuu, haraline ploomipuu (alõtša)","Damson, common plum tree (cherry plum)",plums,3303011300,0,EE
,ploom,plum,plums,3303011300,0,EE
,ploomipuu,plum tree,plums,3303011300,0,EE
,festulolium,festulolium,poaceae_grasses,3301090200,0,EE
,heintaimed,grasses,poaceae_grasses,3301090200,0,EE
,"heintaimed, kõrrelised","grasses, grasses",poaceae_grasses,3301090200,1,EE
,"kastehein, harilik-","bent, common",poaceae_grasses,3301090200,0,EE
,"kastehein, suur-",black bent,poaceae_grasses,3301090200,0,EE
,"kastehein, valge-",creeping bentgrass,poaceae_grasses,3301090200,0,EE
,kasteheinad,bent   ,poaceae_grasses,3301090200,0,EE
,muu heintaimede segu,other grass mixture,poaceae_grasses,3301090200,1,EE
,orashein,couch grass,poaceae_grasses,3301090200,0,EE
,päideroog,reed canary grass,poaceae_grasses,3301090200,0,EE
,põldhein,field hay,poaceae_grasses,3301090200,0,EE
,üheaastane raihein jm üheaastased heintaimed,annual ryegrass and other annual grasses,poaceae_grasses,3301090200,1,EE
,"aas-rebasesaba ""Haljas""",meadow foxtail “Haljas”,poaceae_grasses,3301090200,0,EE
,muud kõrrelised (100% kõrrelisi),other grasses (100% grasses),poaceae_grasses,3301090200,0,EE
,moon (magun),poppy,poppy,3301060600,0,EE
,kartul,potatoes,potatoes,3301030000,0,EE
,"kartul ""Ando""","potato ""Ando""",potatoes,3301030000,0,EE
,"kartul ""Endla""",potatoes,potatoes,3301030000,0,EE
,"kartul ""Jõgeva kollane""",potatoes,potatoes,3301030000,0,EE
,"kartul ""Väike verev""",potatoes,potatoes,3301030000,0,EE
,"kartul v.a ""Ando""","potatoes except ""Ando""",potatoes,3301030000,0,EE
,muu kartul,other potato,potatoes,3301030000,0,EE
,kõrvits,pumpkin,pumpkin_squash_gourd,3301140400,0,EE
,mustrõigas,black radish,radish,3301290600,0,EE
,redis,radish,radish,3301290600,0,EE
,rõigas,black radish,radish,3301290600,0,EE
,raps,canola,rapeseed_rape,3301060400,0,EE
,raps allakülviga,rape seeding,rapeseed_rape,3301060400,0,EE
,vaarikas,raspberry,raspberry_raspberries,3303021000,0,EE
,punane peakapsas,red cabbage,red_cabbage,3301210210,0,EE
,punane sõstar,red currant,redcurrant,3303021100,0,EE
,"sõstar, punane-","currant, red-",redcurrant,3303021100,0,EE
,rabarber,rhubarb,rhubarb,3301230000,0,EE
,kurdlehine kibuvits,rugosa rose,roses,3301083700,0,EE
,harilik pihlakas,mountain ash,rowan_rowanberries,3303021300,0,EE
,rukis,rye,rye,3301010300,0,EE
,"rukis, Sangaste","rye, Sangaste",rye,3301010300,0,EE
,Sangaste rukis,Rye in the Sangaste,rye,3301010300,0,EE
,Sangaste rukis allakülvita,Sow down in the rye of Sangaste,rye,3301010300,0,EE
,rukis allakülviga,rye with undersowing,rye_with_undersowing,3301320600,1,EE
,"rukis, v.a sangaste rukis, allakülviga, v.a liblikõieliste allakülviga","in rye, except for rye, with undersowing, except for leguminous undersowing",rye_with_undersowing,3301320600,1,EE
,"rukis, v.a sangaste rukis, allakülvita","in rye, except for sedge rye, sow under",rye_with_undersowing,3301320600,1,EE
,"rukis, v.a sangaste rukis, liblikõieliste allakülviga","in rye, with the exception of mullein rye, with leguminous undersowing",rye_with_undersowing,3301320600,0,EE
,Sangaste rukis allakülviga,Sangaste rye with undersowing,rye_with_undersowing,3301320600,0,EE
,"Sangaste rukis allakülviga, v.a liblikõielise allakülviga","Under-sowing in Sangaste rye, except under-sowing with legume",rye_with_undersowing,3301320600,0,EE
,Sangaste rukis liblikõieliste allakülviga,Sangaste rye with leguminous subsowing,rye_with_undersowing,3301320600,0,EE
,"salvei, aed-","sage, garden",sage_chia,3301190000,0,EE
,lehtsalat,lettuce,salads_lettuce_leaf_vegetables,3301310000,0,EE
,salat,salad,salads_lettuce_leaf_vegetables,3301310000,0,EE
,talisibul,scallions,scallion,3301220500,0,EE
,rohttaimed,herbaceous plants,shrubberries_shrubs,3303080000,0,EE
,sojauba,soybean,soy_soybeans,3301160000,0,EE
,speltanisu,Spelt,spelt,3301011000,0,EE
,speltanisu allakülvita,sow spelt wheat,spelt,3301011000,0,EE
,speltanisu allakülviga,with spelt wheat undersowing,spelt_with_undersowing,3301320800,1,EE
,"speltanisu allakülviga, v.a liblikõieliste allakülviga","with spelt wheat undersowing, except for leguminous undersowing",spelt_with_undersowing,3301320800,1,EE
,speltanisu liblikõieliste allakülviga,spelt wheat with legumes,spelt_with_undersowing,3301320800,1,EE
,spinat,spinach,spinach,3301310800,0,EE
,suvioder,spring barley,spring_barley,3301010402,0,EE
,suvioder allakülvita,spring barley without undersowing,spring_barley,3301010402,0,EE
,suvioder allakülviga,spring barley with undersowing,spring_barley_with_undersowing,3301320402,1,EE
,"suvioder allakülviga, v.a liblikõieliste allakülviga","spring barley with undersowing, except for leguminous undersowing",spring_barley_with_undersowing,3301320402,1,EE
,suvioder liblikõieliste allakülviga,summer barley with legumes,spring_barley_with_undersowing,3301320402,1,EE
,suvinisu,spring wheat,spring_common_soft_wheat,3301010102,0,EE
,suvinisu allakülvita,spring wheat without undersowing,spring_common_soft_wheat,3301010102,0,EE
,suvinisu allakülviga,spring wheat with undersowing,spring_common_soft_wheat_with_undersowing,3301320202,1,EE
,"suvinisu allakülviga, v.a liblikõieliste allakülviga","spring wheat with undersowing, except for leguminous undersowing",spring_common_soft_wheat_with_undersowing,3301320202,1,EE
,suvinisu liblikõieliste allakülviga,spring wheat with leguminous undersowing,spring_common_soft_wheat_with_undersowing,3301320202,1,EE
,suviraps,spring rapeseed,spring_rapeseed_rape,3301060402,0,EE
,suviraps allakülvita,spring rapeseed without undersowing,spring_rapeseed_rape,3301060402,0,EE
,suviraps allakülviga,spring rapeseed with undersowing,spring_rapeseed_with_undersowing,3301321002,1,EE
,"suviraps allakülviga, v.a liblikõieliste allakülviga","spring rapeseed with undersowed, except undersowed with legumes",spring_rapeseed_with_undersowing,3301321002,1,EE
,suviraps liblikõielise allakülviga,spring rapeseed with leguminous underseeding,spring_rapeseed_with_undersowing,3301321002,1,EE
,suvitritikale allakülvita,spring triticale without undersowing,spring_triticale,3301010802,0,EE
,"suvitritikale allakülviga, v.a liblikõieliste allakülviga","spring triticale with undersowing, except undersowing with legumes",spring_triticale_with_undersowing,3301320702,1,EE
,suvitritikale liblikõeliste allakülviga,summer triticale with leguminous subsowing,spring_triticale_with_undersowing,3301320702,1,EE
,suvitritikale liblikõieliste allakülviga,summer triticale with leguminous subsowing,spring_triticale_with_undersowing,3301320702,1,EE
,suvirüps allakülviga,turnip rape with undersowing,spring_turnip_rape_with_undersowing,3301091602,1,EE
,"suvirüps allakülviga, v.a liblikõieliste allakülviga","turnip rape with undersowed, except undersowed with legumes",spring_turnip_rape_with_undersowing,3301091602,1,EE
,suvirüps liblikõieliste allakülviga,turnip rape with leguminous underseeding,spring_turnip_rape_with_undersowing,3301091602,1,EE
,"naistepuna, liht-","St. John's wort, simple",st_johns_wort,3301061234,0,EE
,aedmaasikad,garden strawberries,strawberries,3301130000,0,EE
,aedmaasikad avamaal või madala katte all,garden strawberries in the open field or under low cover,strawberries,3301130000,0,EE
,kuumaasikad,moonshine,strawberries,3301130000,0,EE
,kuumaasikad avamaal või madala katte all,moonflowers in the open or under low cover,strawberries,3301130000,0,EE
,maasikas,strawberry,strawberries,3301130000,0,EE
,"maasikas, aed","strawberry, garden",strawberries,3301130000,0,EE
,poolsuhkrupeet,half sugar beet,sugar_beet,3301290700,0,EE
,suhkrupeet,sugar beet,sugar_beet,3301290700,0,EE
,suhkrupeet/poolsuhkrupeet,sugar beet/semi-sugar beet,sugar_beet,3301290700,0,EE
,päevalill,sunflower,sunflower,3301060500,0,EE
,kaalikas,turnip,swede_rutabaga,3301210500,0,EE
,"kaalikas ""Kohalik sinine""",turnip,swede_rutabaga,3301210500,0,EE
,muu kaalikas,other swede (rutabaga),swede_rutabaga,3301210500,0,EE
,lupiinid,lupins,sweet_lupins,3301020700,0,EE
,maguslupiin,sweet lupine,sweet_lupins,3301020700,0,EE
,"timut, põld-","timut, field",timothy,3301090209,0,EE
,tomat,tomato,tomato,3301280000,0,EE
,maapirn,Jerusalem artichoke,topinambur_jerusalem_artichoke,3301180000,0,EE
,tritikale,to triticale,triticale,3301010800,0,EE
,tritikale allakülvita,triticale,triticale,3301010800,0,EE
,"talitritikale allakülviga, v.a liblikõieliste allakülviga","undersowing winter triticale, except for under-sowing of legumes",triticale_with_undersowing,3301320700,0,EE
,tritikale allakülviga,triticale with undersowing,triticale_with_undersowing,3301320700,0,EE
,"tritikale allakülviga, v.a liblikõieliste allakülviga","triticale with undersowing, except leguminous undersowing",triticale_with_undersowing,3301320700,0,EE
,tritikale liblikõieliste allakülviga,triticale with leguminous under-sowing,triticale_with_undersowing,3301320700,0,EE
,rüps,offal,turnip_rape,3301210700,0,EE
,suvirüps,turnip rape,turnip_rape,3301210700,0,EE
,suvirüps allakülvita,turnip rape without undersowing,turnip_rape,3301210700,0,EE
,rüps allakülviga,rapeseed with undersowing,turnip_rape_with_undersowing,3301091600,1,EE
,naeris,laughed,turnips,3301290800,0,EE
,muu ravim- ja maitsetaim,other herbs and spices,unspecified_aromatic_medicinal_culinary_plants_spices_herbs,3301061298,0,EE
,lillede segu,a mixture of flowers,unspecified_flowers_ornamental_plants,3301089800,1,EE
,muud liblikõielised,other leguminous plants,unspecified_legumes_harvested_green,3301090398,0,EE
,muud liblikõielised (100% liblikõielisi),other leguminous plants,unspecified_legumes_harvested_green,3301090398,0,EE
,"hiirehernes, põld-",hary vetch,vetches,3301090305,0,EE
,põld-hiirehernes (talivikk),field mouse pea (winter pea),vetches,3301090305,0,EE
,suvivikk,summer primrose,vetches,3301090305,0,EE
,vikid,wikis,vetches,3301090305,0,EE
,"vikk, suvi-","vetch, summer",vetches,3301090305,0,EE
,lauaviinamarjad,table grapes,vineyards_wine_vine_rebland_grapes,3303060000,0,EE
,lauaviinamarjad (viinapuu),table grapes (vine),vineyards_wine_vine_rebland_grapes,3303060000,0,EE
,veiniviinamarjad,wine grapes,vineyards_wine_vine_rebland_grapes,3303060000,0,EE
,veiniviinamarjad (viinapuu),wine grapes (vine),vineyards_wine_vine_rebland_grapes,3303060000,0,EE
,viinamari,grape,vineyards_wine_vine_rebland_grapes,3303060000,0,EE
,viinapuu,vine,vineyards_wine_vine_rebland_grapes,3303060000,0,EE
,arbuus,watermelon,watermelon,3301140500,0,EE
,valge peakapsas,white cabbage,white_cabbage,3301210212,0,EE
,muu valge peakapsas,other white cabbage,white_cabbage,3301210212,0,EE
,paju,willow,willows_osiers,3306080000,0,EE
,"paju, madalmetsa","willow, lowland forest",willows_osiers,3306080000,0,EE
,talioder,winter barley,winter_barley,3301010401,0,EE
,talioder allakülvita,winter barley without undersowing,winter_barley,3301010401,0,EE
,talioder allakülviga,winter barley with undersowing,winter_barley_with_undersowing,3301320401,1,EE
,"talioder allakülviga, v.a liblikõieliste allakülviga","winter barley with undersowing, except for leguminous undersowing",winter_barley_with_undersowing,3301320401,1,EE
,talioder liblikõieliste allakülviga,winter barley with legumes,winter_barley_with_undersowing,3301320401,1,EE
,talinisu,winter wheat,winter_common_soft_wheat,3301010101,0,EE
,talinisu allakülvita,winter wheat without undersowing,winter_common_soft_wheat,3301010101,0,EE
,talinisu allakülviga,Winter wheat with undersowing,winter_common_soft_wheat_with_undersowing,3301320201,1,EE
,"talinisu allakülviga, v.a liblikõieliste allakülviga","Winter wheat with undersowing, except with legume undersowing.",winter_common_soft_wheat_with_undersowing,3301320201,1,EE
,talinisu liblikõieliste allakülviga,winter wheat with legumes,winter_common_soft_wheat_with_undersowing,3301320201,1,EE
,taliraps,winter rape,winter_rapeseed_rape,3301060401,0,EE
,taliraps allakülviga,winter rape seeding,winter_rapeseed_rape,3301060401,0,EE
,taliraps allakülvita,sow winter rape,winter_rapeseed_rape,3301060401,0,EE
,"taliraps allakülviga, v.a liblikõieliste allakülviga","winter rapeseed undersowed, except undersowed with legumes",winter_rapeseed_with_undersowing,3301321001,1,EE
,taliraps liblikõielise allakülviga,winter canola with leguminous underseeding,winter_rapeseed_with_undersowing,3301321001,1,EE
,taliraps liblikõieliste allakülviga,winter rapeseed with legumes,winter_rapeseed_with_undersowing,3301321001,1,EE
,talirukis,winter rye,winter_rye,3301010301,0,EE
,talitritikale allakülvita,winter triticale with undersowing,winter_triticale_with_undersowing,3301320701,1,EE
,talitritikale liblikõieliste allakülviga,winter triticale undersown with leguminous crops,winter_triticale_with_undersowing,3301320701,1,EE
,talirüps,winter turnip rape,winter_turnip_rape,3301210701,0,EE
,talirüps allakülvita,winter turnip rape without undersowing,winter_turnip_rape,3301210701,0,EE
,talirüps allakülviga,winter turnip rape with seeding,winter_turnip_rape_with_undersowing,3301091601,0,EE
,"talirüps allakülviga, v.a liblikõieliste allakülviga","winter turnip rape with undersowing, except for leguminous undersowing",winter_turnip_rape_with_undersowing,3301091601,0,EE
,talirüps liblikõieliste allakülviga,winter turnip rape with legumes,winter_turnip_rape_with_undersowing,3301091601,0,EE
,"raudrohi, harilik","yarrow, common",yarrow,3301061239,0,EE
,kabatšokk,courgette,zucchini_courgette,3301140600,0,EE
,toompihlakas,serviceberry (amelanchier),amelanchier_serviceberry,3303010100,0,EE
