,crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
2578,545,Stilllegung nach FELEG/GAL,Decommissioning according to FELEG/Garable land,fallow_land_not_crop,3301110000.0,0,DE_BRB
2579,545,Stilllegung nach FELEG/GAL/ALG,Decommissioning according to FELEG/GAUarable landG,fallow_land_not_crop,3301110000.0,0,DE_BRB
2580,511,Stilllegung ohne nachwachsende Rohstoffe,Set-aside without renewable resources,fallow_land_not_crop,3301110000.0,0,DE_BRB
2581,54,Streifen am Waldrand (ohne Produktion) OeVF,Strip at the edge of the forest (without production) EFA,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_BRB
2582,54,Streifen am Waldrand (ohne Produktion) ÖVF,Strip at the edge of the forest (without production) EFA,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_BRB
2584,812,Streuobst (ohne Wiesennutzung),Orchards as crop cultivation (without meadow use)/Orchards (without meadow use),orchards_fruits,3303010000.0,0,DE_BRB
2586,480,Streuobstfläche mit Grünlandnutzung,Orchards with grassland use/Orchards with Permanent grassland use,orchards_fruits,3303010000.0,8,DE_BRB
2587,480,Streuobstflaeche mit Gruenlandnutzung,Orchard area with grassland use,orchards_fruits,3303010000.0,8,DE_BRB
2588,458,Streuwiesen,Litter meadows,pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2589,803,Sudangras,Sudan grass,millet_sorghum,3301010900.0,0,DE_BRB
2591,980,Sudangras u.a. Hirsen,Sudan grass and millet among others,millet_sorghum,3301010900.0,0,DE_BRB
2592,605,Suesskartoffeln,Sweet potatoes,sweet_potatoes,3301040000.0,0,DE_BRB
2593,230,Suesslupinen zur Koernergewinnung,Sweet lupins for grain production,sweet_lupins,3301020700.0,0,DE_BRB
2594,605,Süßkartoffel,sweet potato,sweet_potatoes,3301040000.0,0,DE_BRB
2595,605,Süßkartoffeln,sweet potatoes,sweet_potatoes,3301040000.0,0,DE_BRB
2596,760,Tabak,tobacco,tobacco,3301060100.0,0,DE_BRB
2597,,Tagetes/Studentenblume,Tagetes / marigold/Tagetes,tagetes,3301084700.0,0,DE_BRB
2598,,Thymian,thyme/Thyme (also garden thyme),thyme,3301061237.0,0,DE_BRB
2599,622,Tomaten,tomatoes,tomato,3301280000.0,0,DE_BRB
2600,713,Tomaten Freiland,Tomatoes outdoors,tomato,3301280000.0,0,DE_BRB
2601,604,Topinambur,Topinambur,topinambur_jerusalem_artichoke,3301180000.0,0,DE_BRB
2603,155,Triticale,Triticale,triticale,3301010800.0,0,DE_BRB
2604,55,Ufervegetation OeVF,Riparian vegetation EFA,wetland_buffers,3310700000.0,0,DE_BRB
2605,55,Ufervegetation ÖVF,Riparian vegetation EFA,wetland_buffers,3310700000.0,0,DE_BRB
2607,996,"Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf AL","Unpaved storage (straw, feed, manure) on arable land",not_known_and_other,3399000000.0,0,DE_BRB
2608,994,"Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf DGL","Unpaved storage (straw, feed, manure) on permanent grassland",not_known_and_other,3399000000.0,0,DE_BRB
2609,996,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplaetze auf AL","Unpaved storage (straw, feed, manure) on arable land",not_known_and_other,3399000000.0,0,DE_BRB
2610,994,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplaetze auf DGL","Unpaved storage (straw, feed, manure) on permanent grassland",not_known_and_other,3399000000.0,0,DE_BRB
2611,994,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplaetze auf GL","Unpaved storage (straw, feed, manure) on permanent grassland",not_known_and_other,3399000000.0,0,DE_BRB
2612,996,"unbefestigte Mieten-, Stroh-, Futter- und Dunglagerplatz auf AL (kurzfristig)","Unpaved storage (straw, feed, manure) on arable land (temporary)",not_known_and_other,3399000000.0,0,DE_BRB
2613,994,"unbefestigte Mieten-, Stroh-, Futter- und Dunglagerplatz auf GL (kurzfristig)","Unpaved storage (straw, feed, manure) on permanent grassland",not_known_and_other,3399000000.0,0,DE_BRB
2614,996,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL","Unpaved storage (straw, feed, manure) on arable land",not_known_and_other,3399000000.0,0,DE_BRB
2615,994,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL","Unpaved storage (straw, feed, manure) on permanent grassland",not_known_and_other,3399000000.0,0,DE_BRB
2616,966,Unkultivierte Heidefläche,Uncultivated heath,unmaintained,3308000000.0,0,DE_BRB
2617,966,Unkultivierte Heideflaeche,Uncultivated heathland,unmaintained,3308000000.0,0,DE_BRB
2618,914,Versuchsflächen mit mehreren beihilfefähigen Kulturarten,Trial plots with several eligible crops/Trial areas (only direct payment possible),other_arable_land_crops,3301990000.0,0,DE_BRB
2619,914,Versuchsflaechen mit mehreren beihilfefaehigen Kulturarten,Test areas with several types of crops eligible for aid,other_arable_land_crops,3301990000.0,0,DE_BRB
2620,804,Virginiamalve,Sida (Virginia Mallow),sida_virginia_mallow,3304030000.0,0,DE_BRB
2621,705,Virginischer Tabak,Virginian tobacco,tobacco,3301060100.0,0,DE_BRB
2622,825,Walnuesse,Walnuts,walnuts,3303030600.0,0,DE_BRB
2624,834,Walnüsse,Walnuts,walnuts,3303030600.0,0,DE_BRB
2625,453,Weiden,pastures,pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2626,453,Weiden und Almen,Pastures and alpine pastures,pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2627,846,Weihnachtsbaeume,Christmas trees,christmas_trees,3306100000.0,0,DE_BRB
2629,983,Weihnachtsbäume,Christmas trees,christmas_trees,3306100000.0,0,DE_BRB
2630,619,Weisser Senf,White mustard,mustard,3301210100.0,0,DE_BRB
2631,619,"Weisser Senf, Gelber Senf","White mustard, yellow mustard",mustard,3301210100.0,0,DE_BRB
2632,619,"Weißer Senf, Gelber Senf",White mustard,mustard,3301210100.0,0,DE_BRB
2633,673,"Wermut, Estragon, Beifuss","Wormwood, tarragon, mugwort",tarragon,3301061236.0,0,DE_BRB
2634,673,"Wermut, Estragon, Beifuß","Wormwood, tarragon, mugwort",tarragon,3301061236.0,0,DE_BRB
2635,291,Wicken (auch Saatwicken),Vetches (also seed vetches),vetches,3301090305.0,0,DE_BRB
2636,221,"Wicken (Pannonische Wicke, Zottelwicke, Saatwicke)","Vetches (Pannonian, shaggy vetch, seed vetch)",vetches,3301090305.0,0,DE_BRB
2637,221,"Wicken (Pannonische, Zottelwicke, Saatwicke)","Vetches (Pannonian, shaggy vetch, seed vetch)",vetches,3301090305.0,0,DE_BRB
2638,451,Wiesen,grasslands,pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2639,441,Wiesen (Gruenlandneueinsaat im Rahmen von AUKM),Meadows (reseeding grassland as part of AUKM (Agri-environmental and climate measures)),pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2640,441,Wiesen (Gruenlandneueinsaat weniger als 5 Jahre zurueckliegend),Meadows (new grass seeding less than 5 years ago),pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2641,441,Wiesen (Grünlandneueinsaat im Rahmen von AUKM),Meadows (grassland reseeding under AUKM (Agri-environmental and climate measures)),pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2642,910,Wildäsungsfläche,Game grazing area,pasture_meadow_grassland_grass,3302000000.0,0,DE_BRB
2643,114,Winter-Dinkel,Winter spelt,winter_spelt,3301011001.0,0,DE_BRB
2644,,Winterdurum (Hartweizen),Winter hard wheat / durum,winter_durum_hard_wheat,3301010201.0,0,DE_BRB
2645,118,Winter-Emmer/ -Einkorn,Winter emmer/einkorn,winter_emmer,3301011201.0,3,DE_BRB
2646,118,Winter-Emmer/-Einkorn,Winter emmer / single grain/Winter emmer / Einkorn,winter_emmer,3301011201.0,3,DE_BRB
2647,131,Wintergerste,Winter barley,winter_barley,3301010401.0,0,DE_BRB
2648,142,Winterhafer,Winter oats,winter_oats,3301010501.0,0,DE_BRB
2649,112,Winterhartweizen/Durum,Hard winter wheat/durum,winter_durum_hard_wheat,3301010201.0,0,DE_BRB
2650,125,Wintermenggetreide,Winter mixed grain,winter_meslin,3301011101.0,7,DE_BRB
2651,311,Winterraps,Winter rape,winter_rapeseed_rape,3301060401.0,0,DE_BRB
2652,311,Winterraps zur Koernergewinnung,Winter rapeseed for grain production,winter_rapeseed_rape,3301060401.0,0,DE_BRB
2653,121,Winterroggen,Winter rye,winter_rye,3301010301.0,0,DE_BRB
2654,121,"Winterroggen, Winter-Waldstaudenroggen",Winter rye,winter_rye,3301010301.0,0,DE_BRB
2655,315,"Winterrübsen (Rübsen, Rübsamen, Rübsaat)",Winter turnip (oil radish/Winter turnip rape (also rapeseed),winter_turnip_rape,3301210701.0,0,DE_BRB
2656,315,"Winterruebsen (Ruebsen, Ruebsamen, Ruebsaat)","Winter turnip (Ruebsen, turnip seeds, turnip seeds)",winter_turnip_rape,3301210701.0,0,DE_BRB
2657,315,Winterruebsen zur Koernergewinnung,Winter turnip for grain production,winter_turnip_rape,3301210701.0,0,DE_BRB
2658,156,Wintertriticale,Winter triticale,winter_triticale,3301010801.0,0,DE_BRB
2659,115,Winterweichweizen,Winter soft wheat,winter_common_soft_wheat,3301010101.0,0,DE_BRB
2660,115,Winterweizen,Winter wheat,winter_common_soft_wheat,3301010101.0,0,DE_BRB
2661,115,Winterweizen (ohne Durum),Winter wheat (without durum),winter_common_soft_wheat,3301010101.0,0,DE_BRB
2662,644,"Zichorien/Wegwarten (Chicorée, Radicchio, ... Zichorie)",Chicory / Wegwarten (chicory/Chicories,chicory_chicories,3301310200.0,0,DE_BRB
2663,644,"Zichorien/Wegwarten (Chicoree, Radiccio, krausblaettrige Endivie, ganzblaettrige Endivie, Zichorie)","Chicory / chicory (chicory, radicchio, curly-leaved endive, whole-leaved endive, chicory)",chicory_chicories,3301310200.0,0,DE_BRB
2664,644,"Zichorien/Wegwarten (Chicoree, Radiccio, krausblättrige Endivie, ganzblättrige Endivie, Zichorie)","Chicory/ chicory (chicory, radicchio, curly-leaved endive, whole-leaved endive, chicory)",chicory_chicories,3301310200.0,0,DE_BRB
2665,720,Zierpflanzen,ornamental plants,flowers_ornamental_plants,3301080000.0,0,DE_BRB
2666,174,Zuckermais,Sweetcorn,grain_maize_corn_popcorn,3301010600.0,0,DE_BRB
2667,603,Zuckerrüben,Sugar beet,sugar_beet,3301290700.0,0,DE_BRB
2668,603,Zuckerrueben,sugar beet,sugar_beet,3301290700.0,0,DE_BRB
2670,0,,,not_known_and_other,3399000000.0,0,DE_BRB
2677,915, Ackerrandstreifen/Blühflächen,Field margins/flower strips,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_LSA
2678,720, beetweiser Anbau Zierpflanzen,Row cultivation of ornamental plants,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2679,972, Grünland (nicht DZ fähig),Run for livestock keeping (not DZ capable),pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2680,841, KUP GAPDZV,Short rotation plantations,short_rotation_coppice,3306090000.0,0,DE_LSA
2681,112, Winterdurum (Hartweizen),Winter hard wheat / durum,winter_durum_hard_wheat,3301010201.0,0,DE_LSA
2682,156, Wintertriticale,Winter triticale,winter_triticale,3301010801.0,0,DE_LSA
2683,998,"Abbau-, Öd-, Un-, Geringstland, Sukzessionsflächen – dauerhaft aus der Erzeugung genommen","Extracted/fallow/poor land, succession areas – permanently removed from production",fallow_land_not_crop,3301110000.0,0,DE_LSA
2684,998,"Abbau-,Öd-,Un-,Geringstl.",Extracted/fallow/poor land,fallow_land_not_crop,3301110000.0,0,DE_LSA
2685,220,"Acker-, Puff-, Pferde- und Dicke Bohne",Field bean / broad bean / horse bean / broad bean,beans,3301020100.0,0,DE_LSA
2689,591,Ackerland aus der Erzeugung genommen ,Arable land withdrawn from production (self-greening),fallow_land_not_crop,3301110000.0,0,DE_LSA
2690,591,Ackerland aus Erzeugung,Arable land withdrawn from production (self-greening),fallow_land_not_crop,3301110000.0,0,DE_LSA
2691,915,Ackerrandstreifen und Blühflächen,Field margins and flower strips,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_LSA
2692,84,Agri-PV-Anlage,Agri-PV system,agrivoltaics,3309000000.0,0,DE_LSA
2693,83,Agroforstreifen ohne ÖR,Agroforestry strip without ÖR (ECO REGULATION),agroforestry,3308000000.0,0,DE_LSA
2694,81,Agroforstsystem (§4(2) (Nr.1: Streifen) GAPDZV),agroforestry system (§4(2) (no.1: strips) GAPDZV),agroforestry,3308000000.0,0,DE_LSA
2695,82,Agroforstsystem (§4(2) (Nr.2: verstreut) GAPDZV),Agroforestry system (§4(2) (Nr.2: scattered) GAPDZV),agroforestry,3308000000.0,0,DE_LSA
2697,633,Allium/Lauch,Allium / leek (onion,alliums,3301220000.0,0,DE_LSA
2698,778,Alpendistel ,alpine thistle ,marian_thistles,3301061300.0,0,DE_LSA
2699,779,Amacrinum,amacrinum,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2701,642,Ampfer,Sorrel,sorrel,3301310700.0,0,DE_LSA
2702,642,Ampfer (Wiesen-Sauerampfer),Sorrel (meadow sorrel),sorrel,3301310700.0,0,DE_LSA
2703,790,"Anemonen (Herbstanemone, Japanische Anemone)","Anemones (fall anemone, Japanese anemone)",anemones_windflowers,3301080200.0,0,DE_LSA
2704,653,Anis,anise,anise_aniseed,3301061205.0,0,DE_LSA
2706,836,Äpfel in Vollanbau ,Apples in full cultivation,apples,3303010200.0,0,DE_LSA
2708,733,Astern,Asters,asters,3301080300.0,0,DE_LSA
2709,733,Astern (Sommeraster),asters (summer aster),asters,3301080300.0,0,DE_LSA
2710,623,Auberginen,aubergines,aubergine_eggplant,3301260000.0,0,DE_LSA
2711,679,Baldrian,Valerian,valerian,3301061238.0,0,DE_LSA
2712,679,Baldrian (Echter Baldrian),Valerian (real valerian),valerian,3301061238.0,0,DE_LSA
2713,660,Basilikum,basil,basil,3301061207.0,0,DE_LSA
2714,71,Baumreihe >50m Kondi,Tree row >50m condi,tree_lines,3310300000.0,0,DE_LSA
2715,838,Baumschulen,Nurseries,nurseries_nursery,3303070000.0,0,DE_LSA
2717,827,Beerenobst,Berries,berries_berry_species,3303020000.0,0,DE_LSA
2718,839,Beerenobst zur Vermehrung,Berries for propagation (in tree nurseries),berries_berry_species,3303020000.0,0,DE_LSA
2721,650,beetw. Anbau Küchenkr./Heil-/Gewürzpfl.,Row cultivation of herbs/spices,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,DE_LSA
2723,650,beetweiser Anbau von Küchenkräuter/Heil-und Gewürzpflanzen ,Row cultivation of kitchen herbs/medicinal/spices,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,DE_LSA
2725,780,Begonien,begonias,begonias,3301080400.0,0,DE_LSA
2726,843,Bestockte Rebfläche,Planted vineyards,vineyards_wine_vine_rebland_grapes,3303060000.0,0,DE_LSA
2727,464,beweid. Magerrasen,Grazed dry grassland,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2728,465,beweid. mont. Wiesen,Grazed montane meadows,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2729,463,beweid. Moorheiden,Grazed bog heaths,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2730,462,beweid. Sandheiden,Grazed sandy heaths,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2731,464,Beweidete Magerrasen,Grazed dry grassland,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2732,465,Beweidete montane Wiesen,Grazed montane meadows,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2733,463,Beweidete Moorheiden,Grazed bog heaths,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2734,462,Beweidete Sandheiden,Grazed sandy heaths,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2735,925,Biotope mit landwirtschaftl. Nutzung,Biotopes with agricultural use,environmental_protection,3311000000.0,0,DE_LSA
2736,925,Biotope mit landwirtschaftlicher Nutzung,Biotopes with agricultural use,environmental_protection,3311000000.0,0,DE_LSA
2738,728,Bischofskraut,bishopswort,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2739,575,Blühfläche (AUKM) einjährig,Flowering area (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_LSA
2740,575,Blühfläche (AUKM-Maßnahme) einjährig,Flowering area (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_LSA
2741,574,Blühstreifen (AUKM) einjährig,Flower strips (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_LSA
2742,574,Blühstreifen (AUKM-Maßnahme) einjährig,Flower strips (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_LSA
2743,426,"Bockshorn-, Schabziger Klee","Fenugreek, schabziger clover",fenugreek,3301020400.0,3,DE_LSA
2745,665,Bohnenkraut,Savory,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,DE_LSA
2746,663,Borretsch,borage,borage,3301061209.0,0,DE_LSA
2747,560,Brache AUKM-VNS-Maßnahme,fallow AUKM (Agri-environmental and climate measures)-VNS measure,fallow_land_not_crop,3301110000.0,0,DE_LSA
2748,560,Brache im Rahmen einer AUKM VNS-Maßnahme,Fallow land as part of an AUKM (Agri-environmental and climate measures) SSF measure,fallow_land_not_crop,3301110000.0,0,DE_LSA
2749,590,Brache mit Blühmischung,Fallow with annual sowing of flower mix,fallow_land_not_crop,3301110000.0,0,DE_LSA
2750,590,Brache mit Einsaat von einjährigen Blühmischungen,Fallow with annual sowing of flower mix,fallow_land_not_crop,3301110000.0,0,DE_LSA
2751,513,Braunellen,Brown allium,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2753,614,Brauner Senf/Sareptasenf ,Brown mustard/Sarepta mustard,mustard,3301210100.0,0,DE_LSA
2754,709,Brennnesseln,Nettles,nettles,3301061225.0,0,DE_LSA
2755,709,Brennnesseln (Große Brennnessel),Nettles (great nettle),nettles,3301061225.0,0,DE_LSA
2757,781,Calla/Drachenwurz,calla/dragon root,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2759,784,"Christrose-/Schnee-/Weihnachtsrose, Korischer Nieswurz","Christmas rose, snow rose, Helleborus, Coriope",corsican_hellebore,3301081100.0,0,DE_LSA
2760,734,Chrysanthemen,Chrysanthemums,chrysanthemum,3301080900.0,0,DE_LSA
2761,734,"Chrysanthemen (Garten-Chrysantheme, Winteraster)","chrysanthemums (garden chrysanthemum, winter aster)",chrysanthemum,3301080900.0,0,DE_LSA
2762,750,Dahlie,Dahlias,dahlia,3301081200.0,0,DE_LSA
2763,750,Dahlien ,Dahlias,dahlia,3301081200.0,0,DE_LSA
2764,592,Dauergrünl.aus Erzeugung,Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2765,592,Dauergrünland aus der Erzeugung genommen ,Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2766,493,"Dauergrünland nach Praktiken (LR-Typ FFH, Arten VS-RL (§7 (7) GAPDZV))","Permanent grassland according to practices (LR type FFH, species VS-RL (§7 (7) GAPDZV))",pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2767,492,Dauergrünland unter etablierten lokalen Praktiken (z.B. Heide),Permanent grassland under established local practices (e.g. heather),pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2768,493,"DGL etabl. lok. Praktiken ( (LR-Typ FFH, Arten VS-RL)","permanent grassland established local practices ( (LR-Typ FFH, species VS-RL)",pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2770,492,DGL unter etablierten lokalen Praktiken,Permanent grassland under established local practices (e.g. heather),pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2771,444,DGL-Neueinsaat als Ersatz,Permanent grassland reseeding as replacement,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2773,687,echte Arnika,True arnica,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299.0,0,DE_LSA
2774,687,echte Arnika (Arnica montana),real arnica (Arnica montana),other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299.0,0,DE_LSA
2775,615,Echte Brunnenkresse,watercress,cress,3301210300.0,0,DE_LSA
2776,680,Echtes Johanniskraut/Hyperikum,Real St. Johns wort / hypericum,st_johns_wort,3301061234.0,0,DE_LSA
2777,736,Edelweiß ,edelweiss ,edelweiss,3301081600.0,0,DE_LSA
2778,722,Einjähriges Silberblatt,Annual silver leaf,lunaria_honesty_silver,3301082700.0,0,DE_LSA
2779,74,Einzelbäume Kondi,single trees condi,tree_lines,3310300000.0,0,DE_LSA
2780,685,"Engelwurzen (Arznei-Engelwurz, Echter Engelwurz)","Angelica (medicinal angelica, garden angelica)",angelica,3301061204.0,0,DE_LSA
2781,671,Enzian,gentian,gentians,3301082000.0,0,DE_LSA
2782,671,Enziane,gentian,gentians,3301082000.0,0,DE_LSA
2783,210,"Erbsen (Mark-/Schal-/Zucker-/Futtererbse,Peluschke)",Peas (fresh / table peas free range),peas,3301020600.0,0,DE_LSA
2786,240,Erbsen/Bohnen ,Peas beans,legumes_dried_pulses_protein_crops,3301020000.0,3,DE_LSA
2788,564,Erstaufforstung mit EAP,Areas afforested according to VO 1257/1999 or VO (EG) No. 1698/2005 or VO 1305/2013,afforestation_reforestation,3306010000.0,0,DE_LSA
2789,785,Eukalyptus,Eucalyptus,eucalyptus,3306050000.0,0,DE_LSA
2791,710,Färberkrapp,Common madder,rubia_tinctorum_common_madder,3301061231.0,0,DE_LSA
2793,703,Färber-Waid,Woad,isatis_tinctoria_woad,3301082400.0,0,DE_LSA
2794,72,Feldgehölze 50-2.000 m² Kondi,"Field shrubs 50-2,000 m² condi",shrubberries_shrubs,3303080000.0,0,DE_LSA
2795,78,Feldraine Kondi,field margins condi,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_LSA
2796,636,Feldsalat/Ackersalat/ Rapunzel,Lamb's lettuce / field lettuce / Rapunzel,lambs_lettuce_rapunzel,3301310500.0,0,DE_LSA
2797,636,Feldsalate,Lamb’s lettuces,lambs_lettuce_rapunzel,3301310500.0,0,DE_LSA
2798,77,"Fels- und Steinriegel, naturversteinte Fläche Kondi","rock and stone bars, naturally stony area condi",stone_walls,3310600000.0,0,DE_LSA
2799,648,Fenchel,Fennel,fennel,3301170000.0,0,DE_LSA
2801,796,"Fetthenne, Mauerpfeffer",Stonecrop,stonecrop,3301084600.0,0,DE_LSA
2802,796,"Fetthenne, Mauerpfeffer (Sedum)",Stonecrop,stonecrop,3301084600.0,0,DE_LSA
2803,73,Feuchtgebiete < 2.000 m² Kondi,"wetlands < 2,000 m² condi",wetlands,3310400000.0,0,DE_LSA
2804,786,Fingerhut,Foxglove,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2805,995,Forstfl. (Waldbodenfäche),Forest areas (forest floor areas),tree_wood_forest,3306000000.0,0,DE_LSA
2806,995,Forstflächen (Waldbodenflächen),Forest areas (forest floor areas),tree_wood_forest,3306000000.0,0,DE_LSA
2807,681,Frauenmantel,Lady's mantle,alchemilla_ladys_mantle,3301061202.0,0,DE_LSA
2808,787,Fuchsien,Fuchsias,fuchsias,3301081800.0,0,DE_LSA
2810,723,Garten-/Sommerlevkoje,Garden/summer lecoy,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2811,635,Gartenbohne,Garden bean,beans,3301020100.0,0,DE_LSA
2814,630,Gartenkürbis,Garden pumpkin,pumpkin_squash_gourd,3301140400.0,0,DE_LSA
2815,630,"Gartenkürbis (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürbis)","Garden pumpkin (pumpkin, Styrian, zucchini, spaghetti, ornamental)",pumpkin_squash_gourd,3301140400.0,0,DE_LSA
2816,517,Garten-Petunie,Garden Petunia,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2817,618,Gartenrettiche,Garden radishes (white / red radishes,radish,3301290600.0,0,DE_LSA
2819,616,"Garten-Senfrauke, Rucola",Arugla,rocket_arugula,3301310600.0,0,DE_LSA
2820,683,Geißraute,Goat's rue,galega,3301081900.0,0,DE_LSA
2821,774,Gelber Leberbalsam (Lonas),yellow liverwort (lonas),flowers_ornamental_plants,3301080000.0,0,DE_LSA
2822,467,gemäht. mont. Wiesen,Mown montane meadows,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2823,466,Gemähte Magerrasen,Mowed grasslands,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2824,466,gemähte Magerrasen,Mowed grasslands,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2825,467,Gemähte montane Wiesen,Mown montane meadows,pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2826,150,Gemenge Getreide/Leguminose,mixture of cereal/legume mixture,cereal_legume_mix,3301091200.0,1,DE_LSA
2828,250,Gemenge Leguminose/Getreide (Leguminiose überwiegt),Mixture of legumes / grain,cereal_legume_mix,3301091200.0,1,DE_LSA
2829,250,Gemenge Leguminosen/Getreide (Leg überwiegt),Mixture of legumes / grain,cereal_legume_mix,3301091200.0,1,DE_LSA
2830,211,Gemüseerbse,Garden peas,peas,3301020600.0,0,DE_LSA
2831,211,"Gemüseerbse (Markerbse, Schalerbse, Zuckererbse) ",Garden peas (fresh),peas,3301020600.0,0,DE_LSA
2832,613,Gemüsekohl ,Vegetable cabbage,brassica_oleracea_cabbage,3301210200.0,0,DE_LSA
2834,649,Gemüserübsen,Vegetable turnip,turnips,3301290800.0,0,DE_LSA
2836,788,Geranien,Geraniums,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2837,773,Gewöhnlicher Leberbalsam (Ageratum),common liverwort (ageratum),flowers_ornamental_plants,3301080000.0,0,DE_LSA
2838,759,Gipskräuter (Schleierkraut),gypsophila (baby's breath),flowers_ornamental_plants,3301080000.0,0,DE_LSA
2839,745,Gladiole,Gladioli,gladiolus_gladioli,3301082100.0,0,DE_LSA
2840,745,Gladiolen,Gladioli,gladiolus_gladioli,3301082100.0,0,DE_LSA
2841,441,GL-Neueinsaat AUKM,Grassland reseeding AUKM (Agri-environmental and climate measures),pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2842,782,Glockenblumen (Campanula),bellflowers (campanula),bluebells,3301080500.0,0,DE_LSA
2843,66,GLÖZ8 nicht produktive Fläche (aktive Begrünung),GLÖZ (good agricultural and ecological condition)8 non-productive area (active green cover),fallow_land_not_crop,3301110000.0,0,DE_LSA
2844,62,GLÖZ8 nicht produktive Fläche (Selbstbegrünung),GLÖZ (good agricultural and ecological condition)8 non-productive area (self-seeding),fallow_land_not_crop,3301110000.0,0,DE_LSA
2845,721,Goldlack,Wallflower,flowers_ornamental_plants,3301080000.0,0,DE_LSA
2846,510,Goldrute,Goldenrod,goldenrod,3301082200.0,0,DE_LSA
2847,510,Goldrute (Solidago) ,Goldenrod (Solidago) ,goldenrod,3301082200.0,0,DE_LSA
2848,434,Gras-Leguminosen Gemisch (Leg. überw.),Grass-legume mixture (legumes predominant),legume_grass_mix,3301090500.0,3,DE_LSA
2851,912,Grassamenvermehrung ,Grass seed propagation,temporary_grass,3301090100.0,0,DE_LSA
2853,972,Grünland (nicht DZ fähig),Run for livestock keeping (not DZ capable),pasture_meadow_grassland_grass,3302000000.0,0,DE_LSA
2854,627,Gurke,Cucumber,cucumber_pickle,3301140100.0,0,DE_LSA
