crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
303,WINTERRÜBSEN,WINTER BEETS,beetroot_beets,3301290200,0,AT
116,WINTERTRITICALE,WINTER TRITICALE,winter_triticale,3301010801,0,AT
130,WINTERTRITICALE / FELDGEMÜSE,WINTER TRITICALE / FIELD VEGETABLES,winter_triticale,3301010801,6,AT
162,WINTERTRITICALE / FUTTERRÜBE,WINTER TRITICALE / FORAGE BEET,winter_triticale,3301010801,6,AT
171,WINTERTRITICALE / HIRSE,WINTER TRITICALE / MILLET,winter_triticale,3301010801,6,AT
138,WINTERWEICHWEIZEN,WINTER SOFT WHEAT,winter_common_soft_wheat,3301010101,0,AT
160,WINTERWEICHWEIZEN / BUCHWEIZEN,WINTER WHEAT / BUCKWHEAT,winter_common_soft_wheat_with_undersowing,3301320201,1,AT
140,WINTERWEICHWEIZEN / FELDGEMÜSE,WINTER SOFT WHEAT / FIELD VEGETABLES,winter_common_soft_wheat,3301010101,6,AT
625,WINTERWICKEN,WINTER VETCHES,vetches,3301090305,0,AT
107,ZUCKERMAIS,SUGAR CORN,grain_maize_corn_popcorn,3301010600,0,AT
134,ZUCKERMAIS / FELDGEMÜSE,SUGAR CORN / FIELD VEGETABLES,grain_maize_corn_popcorn,3301010600,6,AT
651,ZUCKERRÜBEN,SUGAR BEET,sugar_beet,3301290700,0,AT
820,ZWETSCHKEN,PLUMS,plums,3303011300,0,AT
149,EMMER ODER EINKORN (SOMMERUNG),Summer emmer or einkonr,spring_emmer,3301011202,0,AT
150,EMMER ODER EINKORN (WINTERUNG),Winter emmer or einkein,winter_emmer,3301011201,0,AT
367,LSE AGROFORSTSTREIFEN,Landscape element agroforsstreifen,tree_lines,3310300000,0,AT
777,GRÜNSCHNITTROGGEN / SENF,Rye cut green / mustard,green_cut_rye,3301090600,6,AT
